asset_id	objective_id	input_contract	target_label	source_gate	baseline	primary_metric	parameter_cap	consumer	overlap_guard	status	authority
ICM-189	OBJ-ICM-189-SEMIMAT-RERANKING	semimat_query_top50_candidates_source_state_and_property_features	semimat_passage_relevance_score	LICENSED_CORPUS_REQUIRED	ICM183_encoder_similarity_rank	NDCG_at_10_MRR_at_10_and_experimental_computed_filter_accuracy	params_le_56k_INT8_weights_le_68KiB	ICMAT_COUNCIL_RAG	SEMIMAT_RERANKER_ENFORCES_SOURCE_STATE	PLAN_ONLY_PRE_FREEZE	0
ICM-190	OBJ-ICM-190-METROLOGY-RERANKING	metrology_query_top50_candidates_unit_method_and_quality_features	metrology_passage_relevance_score	LICENSED_CORPUS_REQUIRED	ICM184_encoder_similarity_rank	NDCG_at_10_MRR_at_10_and_method_match_accuracy	params_le_52k_INT8_weights_le_64KiB	ICMAT_COUNCIL_RAG	METROLOGY_RERANKER_USES_METHOD_AND_UNIT_CONTEXT	PLAN_ONLY_PRE_FREEZE	0
ICM-191	OBJ-ICM-191-PACKAGING-RERANKING	packaging_query_top50_candidates_stack_failure_and_condition_features	packaging_passage_relevance_score	LICENSED_CORPUS_REQUIRED	ICM185_encoder_similarity_rank	NDCG_at_10_MRR_at_10_and_condition_match_accuracy	params_le_52k_INT8_weights_le_64KiB	ICMAT_COUNCIL_RAG	PACKAGING_RERANKER_USES_STACK_AND_RELIABILITY_CONTEXT	PLAN_ONLY_PRE_FREEZE	0
ICM-192	OBJ-ICM-192-FABQUALITY-RERANKING	fab_quality_query_top50_candidates_tool_step_dataset_scope_features	fab_quality_passage_relevance_score	LICENSED_CORPUS_REQUIRED	ICM186_encoder_similarity_rank	NDCG_at_10_MRR_at_10_and_scope_match_accuracy	params_le_52k_INT8_weights_le_64KiB	ICMAT_COUNCIL_RAG	FABQUALITY_RERANKER_ENFORCES_TOOL_STEP_SCOPE	PLAN_ONLY_PRE_FREEZE	0
ICM-193	OBJ-ICM-193-PHOSPHOR-CLAIM-NLI	phosphor_atomic_claim_and_cited_passage	phosphor_entailment_contradiction_unknown_label	LICENSED_CORPUS_REQUIRED	token_overlap_threshold	macro_F1_contradiction_recall_and_ECE	params_le_58k_INT8_weights_le_72KiB	ICMAT_COUNCIL_RAG	PHOSPHOR_CLAIM_VERIFICATION_NOT_RERANKING	PLAN_ONLY_PRE_FREEZE	0
ICM-194	OBJ-ICM-194-FURNACE-CLAIM-NLI	furnace_atomic_claim_live_log_evidence_and_timestamp	furnace_entailment_contradiction_unknown_label	LICENSED_CORPUS_REQUIRED	token_overlap_plus_timestamp_rule	macro_F1_contradiction_recall_and_stale_claim_recall	params_le_58k_INT8_weights_le_72KiB	ICMAT_COUNCIL_RAG	FURNACE_NLI_REQUIRES_TIME_ALIGNMENT_NOT_CONTROL	PLAN_ONLY_PRE_FREEZE	0
ICM-195	OBJ-ICM-195-SEMIMAT-CLAIM-NLI	semimat_atomic_claim_cited_passage_and_source_state	semimat_entailment_contradiction_unknown_label	LICENSED_CORPUS_REQUIRED	token_overlap_threshold	macro_F1_contradiction_recall_and_source_state_error_recall	params_le_62k_INT8_weights_le_76KiB	ICMAT_COUNCIL_RAG	SEMIMAT_NLI_SEPARATES_EXPERIMENTAL_AND_COMPUTED	PLAN_ONLY_PRE_FREEZE	0
ICM-196	OBJ-ICM-196-METROLOGY-CLAIM-NLI	metrology_atomic_claim_cited_passage_units_and_method	metrology_entailment_contradiction_unknown_label	LICENSED_CORPUS_REQUIRED	lexical_overlap_plus_unit_match	macro_F1_contradiction_recall_and_unit_mismatch_recall	params_le_60k_INT8_weights_le_74KiB	ICMAT_COUNCIL_RAG	METROLOGY_NLI_CHECKS_METHOD_AND_UNITS	PLAN_ONLY_PRE_FREEZE	0
ICM-197	OBJ-ICM-197-PACKAGING-CLAIM-NLI	packaging_atomic_claim_cited_passage_stack_and_test_conditions	packaging_entailment_contradiction_unknown_label	LICENSED_CORPUS_REQUIRED	token_overlap_plus_condition_match	macro_F1_contradiction_recall_and_condition_mismatch_recall	params_le_60k_INT8_weights_le_74KiB	ICMAT_COUNCIL_RAG	PACKAGING_NLI_REQUIRES_STACK_AND_CONDITION_MATCH	PLAN_ONLY_PRE_FREEZE	0
ICM-198	OBJ-ICM-198-FABQUALITY-CLAIM-NLI	fab_quality_atomic_claim_cited_passage_tool_step_and_dataset_scope	fabquality_entailment_contradiction_unknown_label	LICENSED_CORPUS_REQUIRED	token_overlap_plus_scope_match	macro_F1_contradiction_recall_and_scope_mismatch_recall	params_le_60k_INT8_weights_le_74KiB	ICMAT_COUNCIL_RAG	FABQUALITY_NLI_REQUIRES_TOOL_AND_DATASET_SCOPE	PLAN_ONLY_PRE_FREEZE	0
ICM-199	OBJ-ICM-199-DOMAIN-TASK-ROUTING	user_query_entities_units_and_requested_output	six_domain_plus_cross_domain_plus_OOD_task_distribution	LICENSED_CORPUS_REQUIRED	deterministic_keyword_router	macro_F1_top2_recall_and_ECE	params_le_36k_INT8_weights_le_46KiB	ICMAT_COUNCIL_RAG	ROUTES_RETRIEVAL_NAMESPACE_NOT_HIDDEN_USER_TASK_AUTHORITY	PLAN_ONLY_PRE_FREEZE	0
ICM-200	OBJ-ICM-200-RAG-OOD-DETECTION	query_embedding_nearest_distance_domain_scores_and_entity_coverage	in_domain_out_of_domain_score_and_reason_code	LICENSED_CORPUS_REQUIRED	fixed_embedding_distance_threshold	AUROC_FPR95_and_in_domain_false_reject_rate	params_le_28k_INT8_weights_le_36KiB	ICMAT_COUNCIL_RAG	OOD_GATE_NOT_REFUSAL_POLICY_OR_DOMAIN_ROUTER	PLAN_ONLY_PRE_FREEZE	0
